"id","userId","pickupName","normalizedPickupName","destinationName","normalizedDestinationName","desiredDepartureTime","status"
"04380235-5f0a-4545-90c9-6a2e4d03ed3e","694401c9-b4fa-4309-b22d-16609d61782c","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-15T02:45:00.000Z","MATCHED"
"b7ece4d8-17d3-4ec2-9a07-3f6f51522b76","0d570a75-885b-4a1d-a33c-3705d1a1e89a","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-16T03:00:00.000Z","OPEN"
"f56ca7b3-e299-4d4b-8e8e-834418a4007a","b2a75502-d4ef-429e-8b73-61e440e0983f","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-17T03:15:00.000Z","OPEN"
"97afc8c8-6d5f-46e8-a419-9eec69d926e3","e49978a2-3a3c-40a9-aa44-f434bfa66b81","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-18T02:30:00.000Z","CANCELLED"
"f902d94b-8a20-414a-89a6-69869a227eda","72cddc2e-6ec2-4e48-aa1a-fc6654d24fab","Katraj Terminal","katraj terminal","VIT College","vit college","2026-09-19T02:45:00.000Z","OPEN"
"e04d72ea-4848-48cf-9c81-f50833fa2a0e","e448284e-7dcf-4d42-b0eb-1d902bcd1366","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-20T03:00:00.000Z","OPEN"
"b62a9277-c3e7-4fb9-8823-05de490084ae","76b965ae-22a7-4a52-a8af-e41b3fbabb12","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-09-21T03:15:00.000Z","MATCHED"
"71262786-85d6-4e8f-bf3d-5568de4be238","d4ebe4da-1cf5-41e9-a052-ad2e992e76f1","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-22T02:30:00.000Z","OPEN"
"05240cdd-81ab-4342-9ee3-917a0a6c8838","36032724-576b-47c8-a7f3-a44c9abca1ae","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-23T02:45:00.000Z","OPEN"
"d5b08733-f17c-47fa-937f-3c4ccfa2dd65","37b52895-1597-4763-836c-78a8301f11b4","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-24T03:00:00.000Z","MATCHED"
"c8970bcf-f46d-4dc3-941c-80dca7826325","b4c86de6-995d-4335-a3bb-265de522aecf","Market Yard Corner","market yard corner","VIT College","vit college","2026-09-25T03:15:00.000Z","CANCELLED"
"fcc1ca26-7b03-497a-b006-098f4fca5aec","2bf63d4b-4be8-4a3d-b079-2a7b714b0da3","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-26T02:30:00.000Z","OPEN"
"df3bf75a-5514-4078-aaa4-f166596818b5","542484e9-c9f4-48df-8789-a3dffda2107d","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-27T02:45:00.000Z","MATCHED"
"baa030dd-f030-4c49-8ead-9ba7dfe9d19e","6d4eadbe-2e7e-4907-9dac-2e7ca825fe4f","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-28T03:00:00.000Z","OPEN"
"2273bc8b-ff51-46bb-9d24-736aae308e1d","e1692737-3062-4352-86d9-10ad597efff1","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-29T03:15:00.000Z","OPEN"
"73268edb-ff9f-4669-873b-fdaac49c510d","fe0b23a7-80b0-4776-aec0-0e53d369acc1","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-30T02:30:00.000Z","MATCHED"
"f5c53510-fc2b-4aca-92ec-06fb96809b99","fbb85f19-6812-469a-9a7e-c060b8e1330e","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-10-01T02:45:00.000Z","OPEN"
"cbd59f97-0f72-4a70-a702-53fc754a6d72","4fee29cb-0687-44a2-9f09-3ba85cef33d1","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-02T03:00:00.000Z","CANCELLED"
"70336416-97b5-4f40-9a18-16db73f0573f","8dc944aa-aca1-45be-a9af-21bd271602d1","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-10-03T03:15:00.000Z","MATCHED"
"ef886b27-ce96-454c-9c8c-e090069d7e75","5f049c18-2f70-4261-b271-889d9956d23d","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-04T02:30:00.000Z","OPEN"
"7f55a795-512c-45d2-b2e0-393d0cd103ad","cb3f3ef2-5ef7-449a-8f63-2d283dcb08cf","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-10-05T02:45:00.000Z","OPEN"
"95ab0e52-4515-41d1-bff0-49ab97be421f","a8d214fd-de07-4ea1-bae5-557d146f9b27","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-06T03:00:00.000Z","MATCHED"
"86ac5527-8ee1-492e-b3e5-cbed9fe0cd96","5b1a8339-482f-4cfd-adca-c91175dce9e8","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-07T03:15:00.000Z","OPEN"
"3795d8a4-3062-4002-b5d4-e4ec192f431c","1e8f38cb-b0ae-4701-9268-3c8e55456ef9","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-08T02:30:00.000Z","OPEN"
"69adc0ef-d66b-44a6-b16a-fccc5e751b1b","286cf4ab-43ca-4259-b0fc-da25195d0244","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-09T02:45:00.000Z","CANCELLED"
"a3bff94f-e87b-476f-aa3e-240a2c44fffa","049a400b-5043-4cc0-8f0c-a2000b0bc7c2","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-10T03:00:00.000Z","OPEN"
"c47ef96b-e66c-4f0d-acf8-7cab0823f9be","1712b652-bce4-4309-8027-92304c9fed8f","Katraj Terminal","katraj terminal","VIT College","vit college","2026-09-11T03:15:00.000Z","OPEN"
"ec742f45-2442-4e14-be79-57d6e3864fe0","8a8524b8-3506-433a-9249-833aa24fb089","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-12T02:30:00.000Z","MATCHED"
"cb06f27b-1497-4566-a506-e8fa079cb39d","4ca5fb96-60cc-461f-9950-c00386ae3d0d","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-09-13T02:45:00.000Z","OPEN"
"13f65b2f-2b37-439d-87f6-df7b6afb175b","53476aa4-9daa-46aa-9332-69d4a4566a3d","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-14T03:00:00.000Z","OPEN"
"1039ade3-de8a-4b81-8060-03d1a87f8b25","47cbbcf7-3a62-4033-9a9b-5d2ebe48617b","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-15T03:15:00.000Z","MATCHED"
"d41deda3-c175-4455-9051-9b76c02179f2","6dbaac16-eca9-4619-9461-cf1f791691ff","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-16T02:30:00.000Z","CANCELLED"
"2d0cc7f3-5e1d-4634-9c9e-e450779b9c0c","2bba79b1-7549-484e-89e1-bf3b93c66b88","Market Yard Corner","market yard corner","VIT College","vit college","2026-09-17T02:45:00.000Z","OPEN"
"7ae76f5b-538a-4d7b-8e05-66924d3c99bc","e57ff715-25a1-426c-97cf-87015c1bf680","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-18T03:00:00.000Z","MATCHED"
"d03c7ed4-f3d9-40bd-b8f1-3fbb99289960","3934e51d-f7fc-439d-a64b-1e11c068f9b5","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-19T03:15:00.000Z","OPEN"
"04d43f88-9e6f-47d5-8604-a76cbb4cf747","8bcc5330-6b50-4950-bdbf-e5f3a9b775ee","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-20T02:30:00.000Z","OPEN"
"4661d1f7-4577-4333-8159-7d3edc1cbb83","2e418ffb-eadd-4fa8-bcec-343dbb54e803","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-21T02:45:00.000Z","MATCHED"
"0a73c424-7eea-49d8-b384-3a82265012f4","3f9c3912-4b7f-4630-8ee8-ef4328f8653a","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-22T03:00:00.000Z","OPEN"
"f9bb6c98-a4ce-4b52-9578-6910ebc5c682","cba87ecd-54b1-4aae-9469-fa73c5a1965e","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-09-23T03:15:00.000Z","CANCELLED"
"afdd9b2d-adab-4931-89b0-a35bee7824b1","b03a0f23-2e1f-438e-b34e-47d7681219f2","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-24T02:30:00.000Z","MATCHED"
"415ce63b-422b-455c-a411-2880ded09062","4f4e35d9-739c-4f3d-b0b4-2067faa30741","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-09-25T02:45:00.000Z","OPEN"
"dc198a46-4576-425b-b348-311f5105200c","5b47c5b4-ec85-43dd-9c75-f074a7d568d2","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-26T03:00:00.000Z","OPEN"
"cf3f1ae1-ec6b-4fe6-8d1c-4c7cf43d6df3","a68aae4c-c9bd-4227-aac3-87e0cce8704c","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-09-27T03:15:00.000Z","MATCHED"
"ae7f8739-736d-42e7-ab44-63957f2b89ac","3abf2f35-867e-4d12-a3c6-7fad053953bd","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-28T02:30:00.000Z","OPEN"
"6782fbb9-1dfd-4372-94d8-8bbd727f3f32","921d32f1-c9a7-43cd-89fc-af62a5d8d609","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-29T02:45:00.000Z","OPEN"
"e9829e13-4463-4b4b-9176-365fb561cfc0","52587ca0-dfe6-482f-bcac-5efecd9cb9c3","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-30T03:00:00.000Z","CANCELLED"
"371c2580-589b-430d-aacc-8f9091c08b70","feff947d-b17e-452e-8f42-3a47e3538dae","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-01T03:15:00.000Z","OPEN"
"fa6e3a0c-9f28-4d9f-ad78-317defd15f6d","3a33f6e7-07ab-4e3d-a721-814ac739de5e","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-02T02:30:00.000Z","OPEN"
"6f740e6c-018f-4ffa-95bb-2f2dee357957","926e6fcc-8a51-46f5-85e4-e8eefbfe9ddc","Katraj Terminal","katraj terminal","VIT College","vit college","2026-10-03T02:45:00.000Z","MATCHED"
"cf860bf1-4584-414d-8ab3-d6dea39fde38","5c96563c-848e-485c-acbe-fea45d06506b","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-04T03:00:00.000Z","OPEN"
"9c82032c-35b2-40a5-b5ab-de4e21fba565","6749e4f8-e2cb-4c58-93fc-57494a89bdad","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-10-05T03:15:00.000Z","OPEN"
"25a5e5d6-1664-4559-8c04-72ffac90680f","e3132854-383b-4d80-b4f9-344261841ff2","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-06T02:30:00.000Z","MATCHED"
"c032ad7c-83b1-48c6-b834-238c75dbbf1d","c352d64d-d07b-4edc-951e-c01334524a56","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-07T02:45:00.000Z","CANCELLED"
"442a2a61-c683-4fad-8ea4-4d391841a892","de3ce989-9f1f-4440-bace-a75a4256201a","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-08T03:00:00.000Z","OPEN"
"7bc575cc-b3d5-40ac-8c5d-c61d42505078","21c63f77-2d39-4f11-9e0c-1c7312653c75","Market Yard Corner","market yard corner","VIT College","vit college","2026-09-09T03:15:00.000Z","MATCHED"
"b84ba6e6-3f37-4999-a4ef-0b4ab46c21c6","5ce9e64f-f50b-4da1-9486-37f9f09551ed","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-10T02:30:00.000Z","OPEN"
"18b2d5db-649b-442b-be7f-712b7639a88f","c6e7cd17-8a26-4b21-bcff-24bc73443535","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-11T02:45:00.000Z","OPEN"
"a459851b-949a-46bf-a62c-f01bc399a335","8f953396-84b2-41a6-a56b-cbfd7dc18157","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-12T03:00:00.000Z","MATCHED"
"3f5cc814-dcc3-49ae-982f-89047a197883","c69150f8-4df1-4f92-9ee7-62209c9db1a6","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-13T03:15:00.000Z","OPEN"
"9cfbd321-1c29-4e11-ae06-d22215c4fd3a","48157b16-b775-431a-954d-8b033f391056","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-14T02:30:00.000Z","CANCELLED"
"32d17293-ad38-47d6-b7a8-bab0533dcf17","2aa9eabe-95db-4ea2-bb38-66742013ed82","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-09-15T02:45:00.000Z","MATCHED"
"13e67244-f028-4aa7-a320-3ec53e7d3fde","896d4da2-8fa8-41c5-b3c6-164a6ce57775","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-16T03:00:00.000Z","OPEN"
"667a44ca-68c7-4fe7-98f6-6b75d691b2f7","91d3e190-f0bb-4908-a504-df3c03c7e6a6","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-09-17T03:15:00.000Z","OPEN"
"b225636e-a512-490d-844a-c048205bc216","ef122acc-af59-49f1-86de-5dc9fd3e25e3","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-18T02:30:00.000Z","MATCHED"
"4c8da906-c0d2-42c0-9963-6b0d01c8976b","f293731d-64c9-4dc8-a30d-f5172ef2ce1e","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-09-19T02:45:00.000Z","OPEN"
"c1a7551a-00fa-4c70-915a-4e5359ba3c78","30545805-3fe4-4f18-a8a2-8dccf5ff02fd","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-20T03:00:00.000Z","OPEN"
"93271c30-d55c-4d4e-9902-e602a519dac5","2f39eb16-ab4f-4c25-a572-9a7be1ef7dcd","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-21T03:15:00.000Z","CANCELLED"
"b6cbf3d2-409c-432a-a6c1-4edc58836e96","f054fa78-46b9-4920-a246-d949c994ef39","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-22T02:30:00.000Z","OPEN"
"292dfe42-e0c1-4024-97db-049af9a88289","ed18db93-5780-4297-ae97-bbe311886b02","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-23T02:45:00.000Z","OPEN"
"ecce9eb7-68b3-43c2-bbe0-33e1dda20a7e","cce669d0-24ee-4095-8136-3ddc6f61da10","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-24T03:00:00.000Z","MATCHED"
"1d562fb6-0559-45de-a3e7-15b168e14d09","2b4fe7a0-6432-4448-993d-7b559d10ec1a","Katraj Terminal","katraj terminal","VIT College","vit college","2026-09-25T03:15:00.000Z","OPEN"
"d89e72a5-66e7-4a02-9e17-680969218a01","59fd1ae0-7135-47e3-b51b-37d92557542d","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-26T02:30:00.000Z","OPEN"
"fc5a08dd-e059-4f1e-b7f4-d3ee2190dd75","8c232265-ccb7-492a-b875-50ee8bc45208","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-09-27T02:45:00.000Z","MATCHED"
"4e395d54-8518-4647-90dc-afa2ef3514ad","5bfe2107-4596-4e4b-8e28-b4761607f7e9","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-28T03:00:00.000Z","CANCELLED"
"ea9b8853-edd5-4a26-9452-c150f742bbec","d9f990c4-afb2-4074-8034-6a62f6c93ce4","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-29T03:15:00.000Z","OPEN"
"e784392b-d436-4000-af13-eb0bd858beca","715c6bfc-3ccb-48eb-9e74-b58e93075303","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-30T02:30:00.000Z","MATCHED"
"134f0723-4b89-4919-8233-bc501ded7e7c","80ca3ea6-d467-4f49-97eb-b6dc6f476676","Market Yard Corner","market yard corner","VIT College","vit college","2026-10-01T02:45:00.000Z","OPEN"
"c181daa9-4891-4201-9cd0-59417f633f55","03b1388a-04d6-4ee8-b7ee-b8541ca330f1","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-02T03:00:00.000Z","OPEN"
"dbfb3e5e-9bbc-4d1f-8299-0839865082ba","3f9fca15-c0f0-4b4b-b617-dfdcac65c8ed","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-10-03T03:15:00.000Z","MATCHED"
"f95c646d-06f8-463c-880a-f8daa4e9666d","87c9b6ae-2c7c-4de8-9450-1bd9d4cd713c","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-04T02:30:00.000Z","OPEN"
"99a021c7-6d45-41d3-8ad7-f48ab4bfeab1","5b200900-fdec-42f4-bd7a-10e50182556a","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-10-05T02:45:00.000Z","CANCELLED"
"2e1c01c9-62a7-4f54-8168-bbe54d1ba052","f6f5aab6-7eb0-41b3-a1ab-500ca62c77fa","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-06T03:00:00.000Z","MATCHED"
"091dd58f-aa2e-41be-a67a-c043e35a664a","b25e6ea6-d736-435b-aead-e9d0d69b728d","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-09-07T03:15:00.000Z","OPEN"
"b6c337d3-00de-44cd-961e-dbcca60f1164","70d0f859-149d-4503-9629-7e2b03c67a3f","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-08T02:30:00.000Z","OPEN"
"f1edf911-ccfb-4b3a-9c21-42d3c66d5981","3cba72c9-ac53-4442-8d16-3fa4f75f696d","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-09-09T02:45:00.000Z","MATCHED"
"05f417b7-68da-4e5d-b1e3-cd4448388402","0195616c-ec89-4a4d-8990-b9d0d41435fa","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-10T03:00:00.000Z","OPEN"
"507e18de-fa2e-4cd9-b9d9-2d7f50541e7d","856c5003-10e0-491c-b001-245c65a8fb4b","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-09-11T03:15:00.000Z","OPEN"
"6ca52104-9b2f-4cc5-b178-0fbdba83e963","a4e13249-216e-49cd-8abf-6f5bd9c3fe4c","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-12T02:30:00.000Z","CANCELLED"
"39d99e64-a97e-47de-bb3e-d83385886532","a78892d9-93b0-4a78-9a2f-2fad3db5becb","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-13T02:45:00.000Z","OPEN"
"b7c0ea8a-7bc5-4c1a-8998-1c2346528e4d","62390621-3521-47ba-869a-f822874bb453","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-14T03:00:00.000Z","OPEN"
"da472b09-f93e-49b2-b6a2-f5386cef8d0e","e0bd240d-0573-4a8a-830a-c46264dbd855","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-15T03:15:00.000Z","MATCHED"
"5b7c1935-2f1b-4935-84c7-e7a0a38aae39","b8ece9b4-d515-405a-952d-1ccdc242c410","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-16T02:30:00.000Z","OPEN"
"947cabdd-ab2f-49ca-98e4-f97d008425b2","0b95ee62-3f26-4837-bdb3-8120bae0deda","Katraj Terminal","katraj terminal","VIT College","vit college","2026-09-17T02:45:00.000Z","OPEN"
"22987fbd-f536-43a9-8033-a59a0991439c","a6724b4c-1f36-4019-9072-772bbdeeca30","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-18T03:00:00.000Z","MATCHED"
"a55a4dc7-4e5d-442d-b69e-0cec98e13c95","49e5dc79-ab6d-4188-9d10-62c1b84c7f5c","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-09-19T03:15:00.000Z","CANCELLED"
"47f0965a-3bf3-449f-b965-86e1d7f9f577","fc8036f4-d3bf-49ee-baff-431b84d612ea","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-20T02:30:00.000Z","OPEN"
"9975cbbf-eb2c-432b-8228-654e94ffb2fe","1f726f94-16aa-417d-8d05-1b3dd96d0827","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-21T02:45:00.000Z","MATCHED"
"82099be9-1ce7-4722-b9f9-cf8516b19e82","afabde80-8412-4536-8a7d-443441b6329d","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-22T03:00:00.000Z","OPEN"
"b5082e2c-1592-4397-b5c3-06a09cec5bd7","b049f74f-7dd1-454b-91ad-b27eeaeed095","Market Yard Corner","market yard corner","VIT College","vit college","2026-09-23T03:15:00.000Z","OPEN"
"d9f81713-a321-4548-b97c-e1bdce16839e","687e3195-2599-427f-a4e3-990ead4c2985","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-24T02:30:00.000Z","MATCHED"
"fa97c1a5-782d-469d-b997-8b0ad32d6870","71cd4f7b-3e01-44d7-9657-d28c4544f992","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-25T02:45:00.000Z","OPEN"
"3d4b44a1-6490-490b-9f47-4747bc0d8376","772a4089-be1c-415b-9115-5af745dcbd7e","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-26T03:00:00.000Z","CANCELLED"
"8ae71b92-e97a-44c4-9d47-1ff7f6a3bda8","2e0f5d10-9fa3-4578-9046-adc52e9f52d6","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-27T03:15:00.000Z","MATCHED"
"a569b956-fd70-4ae3-915b-1f1ab997c005","a7ff8669-7d2a-4462-beb0-0d9e874f1dc8","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-28T02:30:00.000Z","OPEN"
"88e6582d-25e0-4e27-aeed-fd8e0243f716","8d2bb992-3062-4ae3-b2ae-9d47074dec68","Katraj Dairy BRTS","katraj dairy brts","VIT College","vit college","2026-09-29T02:45:00.000Z","OPEN"
"b7c3207e-ca64-4cfd-b0a2-4eb4db600edf","aba3000b-d3fe-45b0-93f8-1eb12fe76121","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-30T03:00:00.000Z","MATCHED"
"4f7b631d-3ecd-43cc-96cf-807d9e5aef1e","a2cb33f4-0739-4e42-9665-4bae72ebfb2a","Balaji Nagar BRTS","balaji nagar brts","VIT College","vit college","2026-10-01T03:15:00.000Z","OPEN"
"00f99ea8-f3c4-42e6-b790-1788e3ae7bdb","ada304c3-1114-48bb-bacb-69446eecee2a","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-02T02:30:00.000Z","OPEN"
"87a5a4e1-1411-4c11-8ef5-ab8101d2c62d","02927b89-ffa8-40e0-963e-2651a35e576d","Shankar Maharaj Math","shankar maharaj math","VIT College","vit college","2026-10-03T02:45:00.000Z","CANCELLED"
"97a5b18d-7ec3-42b8-bd62-4759d8803f95","f50ed78b-09ac-4340-b6dd-86ae124a356e","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-10-04T03:00:00.000Z","OPEN"
"79827977-082e-42f3-8e24-3a04b34be3d7","93c44edd-bbc5-4ac3-9dba-63f636b8ed0b","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-10-05T03:15:00.000Z","OPEN"
"ab661900-399f-406d-9bfd-6229b1a02af2","dbb7296e-eb2b-4e18-9aed-9b61128e1b95","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-06T02:30:00.000Z","MATCHED"
"f55b3deb-a5d1-430f-b8e7-d7419ae0aa34","bbd2b08c-34a8-4439-a7fa-b253b6a9fe04","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-07T02:45:00.000Z","OPEN"
"429f3b98-1a12-4bd3-bbb7-94d2eadd1cab","40ae73ca-67b2-4b5e-97c1-474a92b2d8d3","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-08T03:00:00.000Z","OPEN"
"3b2525ba-f2fb-4c20-a813-4f9166825900","6aa130d0-4c4b-48c2-bc80-80079a81385f","Katraj Terminal","katraj terminal","VIT College","vit college","2026-09-09T03:15:00.000Z","MATCHED"
"752a61a7-b4d1-4730-b366-b4541b067824","1734859f-c79f-4dfa-95dd-e252c5d669fc","City Pride BRTS","city pride brts","VIT College","vit college","2026-09-10T02:30:00.000Z","CANCELLED"
"065eb9b5-c690-4ec2-bad6-ce3917ab7c16","a49cc7a3-0beb-4fbf-8d54-c676dfe72f4b","Bharati Vidyapeeth","bharati vidyapeeth","VIT College","vit college","2026-09-11T02:45:00.000Z","OPEN"
"70a3f0b2-cd63-444d-b36c-0e24afc7635d","609a5aa2-e576-472b-ae03-3d339a90c45c","Bibwewadi Bus Stop","bibwewadi bus stop","VIT College","vit college","2026-09-12T03:00:00.000Z","MATCHED"
"18e505a5-b6ae-4229-9e9e-ee1925428a16","6a3f9cb7-ea70-4c12-87b0-f7ee4a38b313","KK Market BRTS","kk market brts","VIT College","vit college","2026-09-13T03:15:00.000Z","OPEN"
"d3f15961-f7b0-4c71-87b4-1943b10cb547","f7676189-9518-498b-a982-6c245aff61a1","Kashinath Patil Nagar Stop","kashinath patil nagar stop","VIT College","vit college","2026-09-14T02:30:00.000Z","OPEN"
"222a790f-317a-48ca-af0a-a84711805b7f","e7cc1cf8-531c-4ba4-ae07-b3b8c7ed12b4","Market Yard Corner","market yard corner","VIT College","vit college","2026-09-15T02:45:00.000Z","MATCHED"
"4138d42e-d180-48a0-8c1d-ec8894d68c1e","c4023d4b-7895-4d6b-ba0a-7cbce21340b7","Swargate PMPML Main Bus Stand","swargate pmpml main bus stand","VIT College","vit college","2026-09-16T03:00:00.000Z","OPEN"
"e48589bb-b86a-4f73-8702-3a7268397af0","5c76a658-080e-4482-b7f5-3c04ef99ff4f","Lower Indira Nagar Stop","lower indira nagar stop","VIT College","vit college","2026-09-17T03:15:00.000Z","CANCELLED"
"bffd2ff5-a320-4186-97e4-018760ec1d85","36ffa906-e6db-4e16-8e9b-e3f24ede715c","Laxmi Narayan Theatre","laxmi narayan theatre","VIT College","vit college","2026-09-18T02:30:00.000Z","MATCHED"
"cea87219-84ee-40e0-9417-bef3a2ff47ef","2e269fc9-9682-468b-b756-d02e46a395d8","Upper Indira Nagar Bus Depot","upper indira nagar bus depot","VIT College","vit college","2026-09-19T02:45:00.000Z","OPEN"
