"id","driverId","corridorId","originHubId","destinationHubId","originName","originLat","originLng","destName","destLat","destLng","departureTime","totalSeats","availableSeats","vehicleType","helmetProvided","contribution","notes","status","classDate","scheduleId","collegeStartTime","collegeEndTime","ridePurpose","originSequence","destinationSequence"
"fa5e39b7-28f9-4d0f-8253-5cd2e220e39f","b4419d49-c195-4f67-8a68-1e38418429ef","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-05T06:59:00.000Z","1","0","scooty","true","12","Please arrive five minutes early","SCHEDULED","2026-10-05","78693ca1-b9d0-4eda-871d-9404b3ac4c76","08:47","12:14","return_from_college","13","7"
"eb5a4db3-c7f8-4c69-8793-f457bcf42d93","ada304c3-1114-48bb-bacb-69446eecee2a","swargate-vit","86e290a5-7e39-4f7a-805e-a6154d820f01","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Market Yard Corner","18.4792","73.8581","VIT College","18.4635","73.8682","2026-10-05T06:27:00.000Z","1","0","bike","true","21","Pickup near the hub","SCHEDULED","2026-10-05","9e36b984-1e6b-47fe-b5dc-a61242fb0df2","12:27","15:50","travel_to_college","6","12"
"997271e6-d097-4602-a6ff-57a38cd3f70d","fbade199-d957-41f1-9c4b-bef677c6f400","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-10-06T11:33:00.000Z","1","0","bike","false","7","Please arrive five minutes early","SCHEDULED","2026-10-06","fc57ddef-3149-49b8-bc1a-46b8a21039b6","13:23","16:48","return_from_college","13","8"
"023e3ba1-cc31-40e1-be46-c65dd5bd31bb","ffe56b11-38f8-4fa2-936c-d19021b522b8","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-10-08T04:10:00.000Z","3","2","car","false","38","Morning campus commute","SCHEDULED","2026-10-08","176b31b5-e08c-4380-9dc4-edbea84c097a","10:10","13:59","travel_to_college","11","12"
"917d00e5-0906-4ba0-812c-55bab65705d3","02927b89-ffa8-40e0-963e-2651a35e576d","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","eb0d92a7-38aa-446a-9f38-091814ea3abd","VIT College","18.4635","73.8682","Chintamani Nagar","18.4651","73.864","2026-10-08T10:38:00.000Z","1","0","bike","true","27","","SCHEDULED","2026-10-08","35d67558-843d-42d9-9ade-8139324f51ed","12:25","15:53","return_from_college","13","12"
"adab8f23-d616-4b20-a168-54930c1ddd09","e9ac0d57-c267-41a2-84aa-846e6f118304","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-09T07:25:00.000Z","2","1","car","false","57","","SCHEDULED","2026-10-09","1e3efdc2-c383-43c9-a33a-7933b31670c9","13:25","17:02","travel_to_college","9","12"
"e2088c59-d6e0-4c38-b376-d2a2315d7cad","d138941d-1b44-42fe-975d-1a4eb78e7f92","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-10T07:56:00.000Z","1","1","bike","true","1","Pickup near the hub","SCHEDULED","2026-10-10","226b216a-4589-4abc-a808-251966770944","09:47","13:11","return_from_college","13","7"
"e2114b2f-0b12-414d-96d4-5d5c6cb40480","f50ed78b-09ac-4340-b6dd-86ae124a356e","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-12T05:28:00.000Z","1","0","scooty","true","11","Morning campus commute","SCHEDULED","2026-10-12","1fe2364e-9526-4a84-8f39-212e42b476b8","11:28","15:25","travel_to_college","5","12"
"0800a880-40ea-4828-a4f2-3019129efa7a","3857e3b0-5efa-484e-a045-2777f41b2610","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","VIT College","18.4635","73.8682","Kashinath Patil Nagar Stop","18.4745","73.8631","2026-10-12T10:18:00.000Z","4","4","car","false","41","Pickup near the hub","SCHEDULED","2026-10-12","3a165f8b-3b31-4388-ba1c-8238adea74c9","11:40","15:33","return_from_college","13","10"
"949a90c6-6e5a-479a-b0ca-4fe5faf16eef","ac0cf495-0f8e-40d8-b476-4ac4d53bdc5b","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-13T06:08:00.000Z","4","3","car","false","64","","SCHEDULED","2026-10-13","f655bdbc-2928-4557-a5b2-efd123b96f31","12:08","15:34","travel_to_college","9","12"
"342be07a-afa0-4324-8032-276c3227e194","93c44edd-bbc5-4ac3-9dba-63f636b8ed0b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-10-15T09:56:00.000Z","1","1","bike","true","5","Please arrive five minutes early","SCHEDULED","2026-10-15","460e0e36-fa8f-4110-b21a-2c16400e1cfa","11:24","15:11","return_from_college","13","1"
"595a469b-af0f-4bb7-a2eb-7acffb31737b","aa3e3c66-ecde-4e1f-9ce3-1617c0ecdcef","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-10-15T04:14:00.000Z","4","3","car","false","20","Morning campus commute","SCHEDULED","2026-10-15","cdc00f10-e426-4c19-8052-e576e9c81a6e","10:14","13:59","travel_to_college","10","12"
"8be7a3a6-1b6c-4a10-860d-c488a8945fb8","fa7fbc07-c93a-4085-a4f5-6f1e0fc83121","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-10-17T07:52:00.000Z","1","1","bike","true","11","Morning campus commute","SCHEDULED","2026-10-17","59561213-b02c-4b7d-b0f3-e25c939be794","09:46","13:07","return_from_college","13","3"
"fbb6ff31-de42-4e7a-b295-d0017fc3294b","dbb7296e-eb2b-4e18-9aed-9b61128e1b95","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-19T07:15:00.000Z","2","1","car","false","35","Please arrive five minutes early","SCHEDULED","2026-10-19","3f0a25ad-64b7-4805-9b73-01d227f72ed9","13:15","16:35","travel_to_college","4","12"
"9735aa85-b20d-4aef-b039-e79e9425bf91","f996d0d8-1d3e-4780-bb40-a3c76aeca0fe","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-10-19T08:52:00.000Z","1","1","bike","false","15","","SCHEDULED","2026-10-19","0e207950-96a2-45fc-847b-67ecc8358f3f","11:06","14:07","return_from_college","13","6"
"66f53980-d2b8-410a-aaeb-581a79317e1c","24be40cc-fd8a-4efb-95f0-6ec1a107c563","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-22T05:21:00.000Z","1","1","bike","true","16","Please arrive five minutes early","SCHEDULED","2026-10-22","aeabe17b-fe7b-41e8-a7d1-535739196935","11:21","14:40","travel_to_college","9","12"
"0148214e-dddd-4bce-9940-d013463e8bb4","bbd2b08c-34a8-4439-a7fa-b253b6a9fe04","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-10-20T09:23:00.000Z","2","0","car","false","78","Please arrive five minutes early","SCHEDULED","2026-10-20","10161e01-56af-46b2-ab9b-69e062a1c803","11:06","14:38","return_from_college","13","1"
"cf13160f-876f-40e5-aafc-efcd67d33b21","7d4898cc-54f3-4bd1-b9da-b31ff1cb26c3","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-10-22T04:45:00.000Z","1","0","bike","true","29","Pickup near the hub","SCHEDULED","2026-10-22","7e5d2f22-aef9-4472-b611-f86020b2504e","10:45","14:28","travel_to_college","11","12"
"ecaae8d7-3946-46c9-8b92-542fa9ac70d3","e0ad93ac-7350-43c7-be63-6b8925810342","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-10-22T10:12:00.000Z","4","4","car","false","71","Pickup near the hub","SCHEDULED","2026-10-22","ca5551d6-c53c-40a5-99bf-65023f12fae4","11:28","15:27","return_from_college","13","9"
"d9a9637e-9975-4f9c-8798-385ca4f4a516","40ae73ca-67b2-4b5e-97c1-474a92b2d8d3","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-10-23T05:58:00.000Z","1","0","scooty","true","2","","SCHEDULED","2026-10-23","efb78008-9ba6-432f-b902-7ddaf7b2781a","11:58","15:58","travel_to_college","9","12"
"1cf68af5-401f-4e97-b9d5-708eb59a4e98","c3c94b51-2803-4c25-9e1e-bbe1eb6386cc","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","876d2e4d-fad4-4ee2-916c-e5ad147030cf","VIT College","18.4635","73.8682","Katraj Dairy BRTS","18.4508","73.8569","2026-10-24T08:22:00.000Z","1","0","scooty","true","19","","SCHEDULED","2026-10-24","138a769a-1b56-445b-bbd5-8eb7cf9c881b","10:22","13:37","return_from_college","13","2"
"cce5a8bf-efbb-499f-9802-95a44f72296a","a61af15b-11ce-4c02-a80b-bdf8f24338bc","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-26T06:51:00.000Z","1","1","scooty","true","6","Morning campus commute","SCHEDULED","2026-10-26","0a6c1db0-0f04-4674-8212-d486abf7e2ff","12:51","16:01","travel_to_college","4","12"
"4c7daa33-62d3-4a43-ade7-e966545f3bdb","6aa130d0-4c4b-48c2-bc80-80079a81385f","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","a80964b4-72f5-43de-ad1a-bdcb9fca796e","VIT College","18.4635","73.8682","Lower Indira Nagar Stop","18.4718","73.8618","2026-10-26T07:54:00.000Z","2","0","car","false","69","Pickup near the hub","SCHEDULED","2026-10-26","d2167b89-c01f-47d0-b3ba-420f6738b338","09:47","13:09","return_from_college","13","9"
"b49c1fa4-56ce-470d-8c3e-53fe619e49d1","9c9999da-6c7c-4b0f-ba28-7f852899325d","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-10-27T02:35:00.000Z","1","0","scooty","true","7","Morning campus commute","SCHEDULED","2026-10-27","b7b1b7ba-8444-4cef-aa30-c00b22206ea9","08:35","12:11","travel_to_college","10","12"
"584413f9-ded1-478d-b62a-6047efa1abbe","1f497524-0e6c-424a-94f9-93905b5a9755","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-10-28T09:03:00.000Z","1","1","scooty","true","4","Pickup near the hub","SCHEDULED","2026-10-28","b44b5726-67b2-4a66-bf0f-cb648843e1b5","10:57","14:18","return_from_college","13","7"
"6b0159f7-6a47-46fd-b74b-cc1e6a1499f8","1734859f-c79f-4dfa-95dd-e252c5d669fc","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-10-30T03:06:00.000Z","2","0","car","false","24","","SCHEDULED","2026-10-30","7e56d2fa-7126-44f1-a7df-efe76b0c8ad7","09:06","12:52","travel_to_college","4","12"
"41626340-8b7b-4851-969a-1bbb40f30350","f03cb019-ecb8-42fc-ad8b-4be7116d9966","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-10-30T11:13:00.000Z","1","0","scooty","true","3","","SCHEDULED","2026-10-30","c9bc2db0-dd6e-48c9-a329-a379e471d2f3","12:44","16:28","return_from_college","13","3"
"098ba033-2ec9-4018-a6cf-05c7521ae234","6cc8d264-2c05-4a80-90d4-2b29b4ccd802","swargate-vit","570167fe-7324-46a2-9cf4-fbea6048e8be","6c30c56b-74ce-4c24-a819-98b9ab6387f5","City Pride BRTS","18.4845","73.8583","VIT College","18.4635","73.8682","2026-10-31T04:00:00.000Z","4","3","car","false","68","Please arrive five minutes early","SCHEDULED","2026-10-31","9b6de60d-9a32-4a7d-9934-33633a21a53b","10:00","13:10","travel_to_college","5","12"
"8b8e37b7-6d64-4ebf-a0bd-e10deee98eeb","a49cc7a3-0beb-4fbf-8d54-c676dfe72f4b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-11-02T12:02:00.000Z","1","0","scooty","true","13","","SCHEDULED","2026-11-02","a8cd6f3d-0b8a-4794-9461-1a9d88537ea0","13:39","17:17","return_from_college","13","7"
"aab6574f-7c7e-44ee-bb48-8475a970f318","998a2999-5be3-435d-8015-2a973a6e97cc","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-11-02T06:31:00.000Z","1","0","scooty","true","25","Pickup near the hub","SCHEDULED","2026-11-02","86e087a2-ec33-4c57-b9f1-db9379ad3a07","12:31","15:48","travel_to_college","3","12"
"9c96ad51-775d-41b3-95be-15ebf7d1c28d","856fb0bc-3ae4-454f-9f56-312a33995404","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-11-03T09:51:00.000Z","1","0","scooty","true","2","Pickup near the hub","SCHEDULED","2026-11-03","80b554ed-ba9c-4886-98f9-c17acecc8145","11:08","15:06","return_from_college","13","8"
"3617f41d-0051-4001-bf6b-5d8f0407c4c9","609a5aa2-e576-472b-ae03-3d339a90c45c","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-11-04T06:04:00.000Z","1","0","bike","true","14","Morning campus commute","SCHEDULED","2026-11-04","36340f4b-9153-471f-9ab3-84b5734cab56","12:04","15:49","travel_to_college","1","12"
"02e5d488-9570-4e13-b9e9-4c76b813fbc6","3a8f1c12-2394-4eb5-8694-7152af59c7d0","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-11-05T12:27:00.000Z","1","0","scooty","true","5","","SCHEDULED","2026-11-05","cbc51f30-9152-4214-b58f-6ecc04cd53b7","13:48","17:42","return_from_college","13","11"
"81bf55e0-625f-4ef0-aae8-59f19b21a6fa","73c6ef3d-a748-4db3-bd54-68c614823c0d","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-08-08T07:28:00.000Z","1","1","scooty","true","9","Please arrive five minutes early","SCHEDULED","2026-08-08","b828745a-64c0-41ff-bdea-02a32b2bcaa8","13:28","16:35","travel_to_college","10","12"
"2a373865-6714-4035-877e-edc70025de85","6a3f9cb7-ea70-4c12-87b0-f7ee4a38b313","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","11cd5543-db39-4321-9f12-008b367d2ce1","VIT College","18.4635","73.8682","Upper Indira Nagar Bus Depot","18.4682","73.8623","2026-08-10T11:27:00.000Z","3","2","car","false","21","","COMPLETED","2026-08-10","44f7c601-40e0-41be-89ee-d8181efc7a4d","13:04","16:42","return_from_college","13","11"
"0f47fa9f-0307-43ec-a906-f835bfd4f323","df718002-b68d-406f-af02-b7ebdc19dfaa","swargate-vit","11cd5543-db39-4321-9f12-008b367d2ce1","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Upper Indira Nagar Bus Depot","18.4682","73.8623","VIT College","18.4635","73.8682","2026-08-11T02:31:00.000Z","4","3","car","false","80","","SCHEDULED","2026-08-11","4d3ad53d-d3f9-4b5a-bea8-a9b2313117c6","08:31","12:20","travel_to_college","10","12"
"f88afde2-cf10-4261-b116-232dc7e75088","5d577020-68d2-4a61-b36d-861bf1486666","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","eb0d92a7-38aa-446a-9f38-091814ea3abd","VIT College","18.4635","73.8682","Chintamani Nagar","18.4651","73.864","2026-08-11T06:41:00.000Z","1","0","bike","true","3","Please arrive five minutes early","COMPLETED","2026-08-11","eb367740-2152-45f2-869f-a3fdfe68245c","08:32","11:56","return_from_college","13","12"
"197c1866-2696-43cf-b4a6-f904274b3341","f7676189-9518-498b-a982-6c245aff61a1","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-08-12T02:05:00.000Z","1","0","bike","true","26","","COMPLETED","2026-08-12","340f2012-33dc-4399-b7f9-5a9faacd9cfd","08:05","11:28","travel_to_college","9","12"
"5d6abd1d-f8f2-46ed-b03a-82724c37791d","829e7fa5-0c38-47a9-a715-877dada17b24","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-08-13T10:59:00.000Z","4","3","car","false","70","","COMPLETED","2026-08-13","1c10aec2-85ba-4104-acd2-b85d9e906030","12:53","16:14","return_from_college","13","7"
"4ef08299-7504-4dce-97ff-759066a69dde","443d0a1a-c4da-4cf7-9517-4c02de0dff9c","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-08-14T03:45:00.000Z","1","1","scooty","true","26","Morning campus commute","COMPLETED","2026-08-14","ba5bfab6-8ce5-4a98-9399-5920611516ac","09:45","13:32","travel_to_college","3","12"
"3221d101-4df9-47aa-99cd-67e16a015384","e7cc1cf8-531c-4ba4-ae07-b3b8c7ed12b4","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86597dc2-00ef-475a-8a9a-daf0323897ca","VIT College","18.4635","73.8682","Katraj Terminal","18.4471","73.8562","2026-08-15T12:07:00.000Z","1","0","bike","true","3","Please arrive five minutes early","COMPLETED","2026-08-15","7fd70f55-43d6-4e4b-9977-03844f797247","13:25","17:22","return_from_college","13","1"
"686e426c-7cba-46f8-9b6a-bfc136e8d03b","105772de-3e2e-4525-873d-28205793d14f","swargate-vit","0095597e-ebd1-4f83-a6c0-a8e94be6a92b","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Laxmi Narayan Theatre","18.4965","73.8584","VIT College","18.4635","73.8682","2026-08-19T03:54:00.000Z","4","2","car","false","31","","COMPLETED","2026-08-19","1f247e4f-f355-4ba4-a55a-684f58a3fa51","09:54","13:06","travel_to_college","3","12"
"362666a9-c96a-4ea8-b499-517c45fe66aa","665f2a26-5d69-41bd-bd37-5d34e2366453","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-08-17T10:22:00.000Z","1","1","bike","false","0","Morning campus commute","COMPLETED","2026-08-17","fe481907-a947-45ac-a337-8b2861e1edd1","12:26","15:37","return_from_college","13","8"
"28f9cbf9-f4d1-4f7d-8b2a-3682fc031c0d","c4023d4b-7895-4d6b-ba0a-7cbce21340b7","swargate-vit","0c2d013a-9422-4c89-905f-4ec287ba2251","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate BRTS Stop","18.4982","73.8588","VIT College","18.4635","73.8682","2026-08-18T06:22:00.000Z","1","0","scooty","true","25","Morning campus commute","SCHEDULED","2026-08-18","a5515151-2a05-4816-b0c7-9f2856860d32","12:22","16:20","travel_to_college","2","12"
"202a344e-a474-466c-8cdd-25dfba8624f2","03dfc805-e814-4e5f-a637-8a041faf9ad7","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-08-19T09:41:00.000Z","1","0","scooty","true","30","Pickup near the hub","COMPLETED","2026-08-19","0b2300de-4175-41e0-9807-8a3ad3a576cf","11:19","14:56","return_from_college","13","6"
"f11504b1-4597-4dee-84f4-e6664fc6a9d1","2fd77d02-9eed-432b-bc2b-69984e53b256","swargate-vit","596f6d76-b8c5-4cf2-9058-1a1a334d424d","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Panchami BRTS","18.4902","73.8586","VIT College","18.4635","73.8682","2026-08-20T05:43:00.000Z","1","0","scooty","true","4","","SCHEDULED","2026-08-20","3efcff51-f753-43cf-9ce9-51cfe329ab58","11:43","14:43","travel_to_college","4","12"
"c2486bdd-4146-45d8-b812-7d292ff9e3a0","5c76a658-080e-4482-b7f5-3c04ef99ff4f","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","86e290a5-7e39-4f7a-805e-a6154d820f01","VIT College","18.4635","73.8682","Market Yard Corner","18.4792","73.8581","2026-08-21T09:03:00.000Z","4","2","car","false","46","","SCHEDULED","2026-08-21","35a9abb2-423f-42cb-aa94-e6fe212d2837","10:50","14:18","return_from_college","13","7"
"d188b88e-3642-44a2-b4b8-3b58020f5d47","2df45663-f8d0-4308-b79d-fd6c1ff852c9","swargate-vit","1bc21bdf-5bcc-4dd4-8140-eac24ae23b69","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Kashinath Patil Nagar Stop","18.4745","73.8631","VIT College","18.4635","73.8682","2026-08-22T03:25:00.000Z","1","0","bike","true","5","Pickup near the hub","COMPLETED","2026-08-22","cc589fdd-d1c2-4675-bfb0-4b7e96fe6732","09:25","13:02","travel_to_college","9","12"
"129d59fe-cab7-48bd-bc70-5a1b03d912e9","b5eb2319-5923-4823-9cfb-fa0ca41f597b","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","3221d156-13e7-4834-84ce-848f49b87be2","VIT College","18.4635","73.8682","Bibwewadi Bus Stop","18.4792","73.8615","2026-08-24T06:24:00.000Z","4","3","car","false","36","","CANCELLED","2026-08-24","52cc6dd6-1aca-4d3b-89d6-e95122cead6e","08:26","11:39","return_from_college","13","8"
"4f8bed90-203d-4ef1-945f-25017000cd45","36ffa906-e6db-4e16-8e9b-e3f24ede715c","swargate-vit","a80964b4-72f5-43de-ad1a-bdcb9fca796e","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Lower Indira Nagar Stop","18.4718","73.8618","VIT College","18.4635","73.8682","2026-08-25T03:35:00.000Z","1","1","scooty","true","16","Morning campus commute","COMPLETED","2026-08-25","a1afbdee-776e-4333-b94c-ded274e305c7","09:35","12:41","travel_to_college","8","12"
"9b14c880-e7ad-499c-a804-9b0a77b3e835","e163653a-9bbe-4e9d-81ab-acf5fb7c4166","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","0ad9adea-2c75-4d2a-86ae-34dcc0727788","VIT College","18.4635","73.8682","Shankar Maharaj Math","18.4735","73.8579","2026-08-26T07:14:00.000Z","1","0","scooty","false","3","","CANCELLED","2026-08-26","902f4379-3bd4-437b-9763-91b87e498842","09:09","12:29","return_from_college","13","6"
"7eb367fe-8939-4eb0-a0f5-af3c7d1995b6","508e57b4-544e-4392-bbd1-17b3a4e613c3","swargate-vit","eb0d92a7-38aa-446a-9f38-091814ea3abd","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Chintamani Nagar","18.4651","73.864","VIT College","18.4635","73.8682","2026-08-26T06:01:00.000Z","1","1","scooty","true","29","","COMPLETED","2026-08-26","fdd8b913-920d-42b9-b9d0-11dafabe5ebd","12:01","15:42","travel_to_college","11","12"
"e1a6c223-e656-45b4-933e-163628291322","2e269fc9-9682-468b-b756-d02e46a395d8","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","ebb92112-ef31-4ebe-a259-4e999c52f0fd","VIT College","18.4635","73.8682","Bharati Vidyapeeth","18.456","73.8574","2026-08-27T10:01:00.000Z","1","0","scooty","true","12","Pickup near the hub","COMPLETED","2026-08-27","15f9a6a8-fd5f-4429-8a94-20ad8ff41cfe","11:55","15:16","return_from_college","13","3"
"c54f67d2-8838-480d-9009-7e3680c8044b","fa4b13bc-6768-4b5d-843e-2b8836ed9113","swargate-vit","19cfadd2-1ff7-4a2f-b5e3-eeb73f44cc28","6c30c56b-74ce-4c24-a819-98b9ab6387f5","Swargate PMPML Main Bus Stand","18.4991","73.8583","VIT College","18.4635","73.8682","2026-08-28T02:16:00.000Z","4","4","car","false","24","Please arrive five minutes early","COMPLETED","2026-08-28","2c6568ff-9275-46b5-bf09-f45520960e03","08:16","12:16","travel_to_college","1","12"
"2af6d5fc-ec15-4cb7-9a97-50151e3f9103","8190565d-9fb1-4428-a386-4bb1b2f4fdee","katraj-vit","6c30c56b-74ce-4c24-a819-98b9ab6387f5","fea32ab3-d832-43d3-a3a0-788e8711526d","VIT College","18.4635","73.8682","Balaji Nagar BRTS","18.4628","73.8577","2026-08-29T06:50:00.000Z","2","1","car","false","73","","COMPLETED","2026-08-29","4782dfb1-0739-423a-846c-c547f41608af","08:50","12:05","return_from_college","13","4"
